Tiêu đề,Đường trước nhà,Số tầng,Số phòng ngủ,Chỗ để xe,Giá,Diện tích,Kích thước,Ngày đăng,Địa chỉ
"Bán nhà 5tầng , ngang gần 9 đường oto tránh👉 chỉ 18,9 tỷ. Nguyễn Văn Lượng, Gò Vấp",6m,5.0,12.0,Có,"18,9 tỷ",95 m²,,08/10/2025,"Đường Nguyễn Văn Lượng, Phường Gò Vấp, Hồ Chí Minh"
"Biệt thự 120M2, 3 tầng đường 12m. Ngang hơn 6. Bán chỉ 18tỷ. Nguyễn văn Khối, Gò Vấp.",12m,3.0,3.0,Có,18 tỷ,120 m²,,08/10/2025,"Đường Nguyễn Văn Khối, Phường Thông Tây Hội, Hồ Chí Minh"
"Bán nhà xưởng ( Đất ) MT đường lớn QL13, DT ( 15 x 58 ) giá bán 66 tỷ 👉 Thủ Đức, TP.HCM",20m,2.0,2.0,Có,66 tỷ,710 m²,,08/10/2025,"Quốc Lộ 13, Phường Hiệp Bình, Hồ Chí Minh"
"Bán nhà 4 tầng 5pn👉 Đoàn Thị Điểm, Phú Nhuận. Dt ( 5 x 9 ) hẻm 3bước ra xt👉 chỉ 8,6 tỷ",3m,4.0,5.0,Có,"8,6 tỷ",45 m²,,08/10/2025,"Đường Đoàn Thị Điểm, Phường Cầu Kiệu, Hồ Chí Minh"
"Vị trí đắt giá, nhà 5 tầng đường 8m thông. 68M2 chỉ👉 16 tỷ. Nguyễn Văn Đậu, phú Nhuận.",8m,5.0,9.0,Có,16 tỷ,68 m²,,08/10/2025,"Đường Nguyễn Văn Đậu, Phường Đức Nhuận, Hồ Chí Minh"
BIỆT THỰ MẶT TIỀN KHU CITYLAND CAO CẤP 👉 GÒ VẤP. DT 180m2👉 45tỷ,12m,5.0,5.0,Có,45 tỷ,180 m²,,08/10/2025,"Đường Phan Văn Trị, Phường An Nhơn, Hồ Chí Minh"
"NHÀ 2 MẶT HẺM KINH DOANH CHO THUÊ CHDV 18PHÒNG DÒNG TIỀN KHỦNG, DT180m2, 24tỷ👉 TÂN BÌNH.",3m,7.0,18.0,Có,24 tỷ,180 m²,,08/10/2025,"Đường Phạm Văn Hai, Phường Tân Sơn Nhất, Hồ Chí Minh"
"BÁN NHÀ MT NGUYỄN KIỆM, P9, PHÚ NHUẬN, HCM. DT71m2, 10tỷ.",10m,2.0,2.0,Có,10 tỷ,71 m²,,08/10/2025,"Đường Nguyễn Kiệm, Phường Đức Nhuận, Hồ Chí Minh"
"NHÀ 3tầng 70m2, HẺM 3m CÁCH MT 100m, HOÀNG HOA THÁM, P5, PHÚ NHUẬN👉 BÁN CHỈ 9tỷ.",3m,3.0,4.0,Có,9 tỷ,70 m²,,08/10/2025,"Đường Hoàng Hoa Thám, Phường Đức Nhuận, Hồ Chí Minh"
"TRUNG TÂM QUẬN 1, NHÀ SÁT MT LÊ THỊ RIÊNG, DT 4x15 CN ĐỦ, ĐƯỜNG 3m👉 14,9Tỷ",3m,4.0,5.0,Có,"14,9 tỷ",60 m²,4x15m,08/10/2025,"Đường Lê Thị Riêng, Phường Bến Thành, Hồ Chí Minh"
"MẶT TIỀN NGUYỄN OANH, VỊ TRÍ KINH DIANH ĐA NGHÀNH ĐỈNH, DT 105m2👉 10tỷ, GÒ VẤP, HCM",20m,1.0,1.0,Có,10 tỷ,105 m²,,08/10/2025,"Đường Nguyễn Oanh, Phường An Nhơn, Hồ Chí Minh"
"NHÀ ĐẸP HẺM 3,5m TRUNG TÂM QUẬN 1, DT 26m2, 4tầng👉 5,7tỷ. NGUYỄN VĂN NGUYỄN QUẬN 1 HCM","3,5m",4.0,3.0,Có,"5,7 tỷ",26 m²,,08/10/2025,"Đường Nguyễn Văn Nguyễn, Phường Tân Định, Hồ Chí Minh"
"NHÀ 1/, HẺM 6m GẦN MT, DT 60m2 👉 CHỈ 16,5tỷ. NGUYỄN BỈNH KHIÊM, P ĐA KAO, QUẬN1, HCM.",6m,3.0,4.0,Có,"16,5 tỷ",60 m²,,08/10/2025,"Đường Nguyễn Bỉnh Khiêm, Phường Tân Định, Hồ Chí Minh"
TT QUẬN 1👉 NHÀ ĐẸP HẺM XH VÀI BƯỚC RA MT ĐƯỜNG CỐNG QUỲNH. DT 4x19 ~ 76m2👉 19tỷ5,4m,4.0,5.0,Có,"19,5 tỷ",76 m²,,08/10/2025,"Đường Cống Quỳnh, Phường Cầu Ông Lãnh, Hồ Chí Minh"
"TRUNG TÂM QUẬN 1, NHÀ VỊ TRÍ VÀNG, ĐƯỜNG PASTEUR. NHÀ 4tầng, 60m2👉 35tỷ. PHƯỜNG BẾN NGHÉ.",30m,4.0,3.0,Có,35 tỷ,60 m²,,08/10/2025,"Đường Pasteur, Phường Sài Gòn, Hồ Chí Minh"
"MẶT TIỀN CỐNG QUỲNH, NHÀ CHƯA QUA ĐẦU TƯ, DT 4.4x20👉 CHỈ 17tỷ. P, NGUYỄN CƯ TRINH QUẬN 1",10m,2.0,3.0,Có,17 tỷ,88 m²,,08/10/2025,"Đường Cống Quỳnh, Phường Cầu Ông Lãnh, Hồ Chí Minh"
"BÁN NHÀ MẶT TIỀN, KHÔNG DÍNH LỘ GIỚI. TIỆN ĐỂ XÂY MỚI, 73m2. 2tầng👉 37tỷ. CÔ BẮC, QUẬN 1.",20m,2.0,2.0,Có,37 tỷ,73 m²,,08/10/2025,"Đường Cô Bắc, Phường Cầu Ông Lãnh, Hồ Chí Minh"
"BÁN CHDV 8TẦNG 35PHÒNG DÒNG TIỀN KHỦNG. DTS HƠN NGÀN MÉT👉 P14, GÒ VẤP GIÁ 29,5TỶ.",12m,8.0,35.0,Có,"29,5 tỷ",140 m²,,08/10/2025,"Đường Quang Trung, Phường An Hội Tây, Hồ Chí Minh"
"GÒ VẤP - CHDV HƠI CŨ - ĐƯỜNG QUANG TRUNG 200M2, ĐƯỜNG HẺM 8m GIÁ👉 22Tỷ",8m,2.0,15.0,Có,22 tỷ,200 m²,,08/10/2025,"Đường Quang Trung, Phường Gò Vấp, Hồ Chí Minh"
BÁN CĂN HỘ DỊCH VỤ ĐƯỜNG XE TẢI HAI MẶT TIỀN SÁT SÂN BAY 18PHÒNG DÒNG TIỀN LỚN👉 CHỈ 23Tỷ,6m,5.0,18.0,Có,23 tỷ,135 m²,,08/10/2025,"Đường Nguyễn Thái Sơn, Phường Hạnh Thông, Hồ Chí Minh"
"BÁN NHÀ 5TẦNG KHU PHÂN LÔ ĐỒNG BỘ PHẠM VĂN CHIÊU GÒ VẤP. 70M2 ĐƯỜNG 12M GIÁ 9,6Tỷ.",12m,5.0,4.0,Có,"9,6 tỷ",70 m²,,08/10/2025,"Đường Phạm Văn Chiêu, Phường An Hội Tây, Hồ Chí Minh"
"CĂN NHÀ C4 LÊ THỊ HỒNG ( GÒ VẤP ) ĐẦU TƯ SINH LỜI, XÂY MỚI THEO Ý THÍCH CHỈ VỚI 16,5Tỷ",10m,1.0,5.0,Có,"16,5 tỷ",128 m²,,08/10/2025,"Đường Lê Thị Hồng, Phường Gò Vấp, Hồ Chí Minh"
BÌNH THẠNH ĐƯỜNG XÔ VIẾT NGHỆ TĨNH - CHDV 7PN THU NHẬP 30tr/th SỔ NỞ HẬU KO LỘ GIỚI👉9Tỷ,3m,2.0,7.0,Có,"5,75 tỷ",71 m²,,08/10/2025,"Đường Xô Viết Nghệ Tĩnh, Phường Thạnh Mỹ Tây, Hồ Chí Minh"
PHƯỜNG 17 - GÒ VẤP - NỘI THẤT SANG CHẢNH - HẺM 7M 1TRỤC - XE HƠI NGỦ TRONG NHÀ - 80M2 14Tỷ,7m,5.0,5.0,Có,14 tỷ,80 m²,,08/10/2025,"Đường Nguyễn Oanh, Phường Gò Vấp, Hồ Chí Minh"
NHÀ MẶT TIỀN TRƯƠNG QUỐC DUNG P8 - PHÚ NHUẬN - 115M2 8TẦNG 👉 35Tỷ,15m,8.0,7.0,Có,35 tỷ,115 m²,,08/10/2025,"Đường Trương Quốc Dung, Phường Phú Nhuận, Hồ Chí Minh"
"VÕ VĂN VÂN - KHU PHÂN LÔ - NHÀ ĐẸP 5 TẦNG - 4❌13 SHR, HOÀN CÔNG ĐỦ - 5.2 ĐỒNG",6m,5.0,5.0,Không,"5,2 tỷ",50 m²,4x13m,08/10/2025,"Đường Võ Văn Vân, Phường Tân Tạo, Hồ Chí Minh"
MT KINH DOANH ĐỒ SƠN 🏠CÓ THANG MÁY GARA OTO - DTSD 350M2(4M5❌16.5)❌6TẦNG💢,74m,6.0,5.0,Có,"18,79 tỷ",74 m²,"4,5x16,5m",08/10/2025,"Đường Đồ Sơn, Phường Tân Sơn Nhất, Hồ Chí Minh"
"🍎KHU CƯ XÁ BÀ ĐIỂM - HƯNG LÂN, ĐÔNG LÂN - NHÀ PHỐ 4 TẦNG (4X20)💢",10m,4.0,5.0,Có,"10,99 tỷ",80 m²,4x20m,08/10/2025,"Quốc Lộ 22, Xã Bà Điểm, Hồ Chí Minh"
🍀CHDV 24 PHÒNG - DOANH THU 60TR/TH - 3 TẦNG❌160M2 - HẺM 16M,16m,3.0,24.0,Có,"14,7 tỷ",160 m²,"8,6x18,2m",08/10/2025,"Đường B3, Phường Tây Thạnh, Hồ Chí Minh"
"📮SHOPHOUSE SKY CENTER PHỔ QUANG, 135M2 - 1 TRỆT 1 LẦU - GẦN SÂN BAY QUỐC TẾ TÂN SƠN NHẤT",7m,2.0,2.0,Có,11 tỷ,135 m²,"7,4x10m",08/10/2025,"Đường Phổ Quang, Phường Tân Sơn Hòa, Hồ Chí Minh"
"100m2, BÁN TOÀ CHDV 16P, XÂY MỚI, XE TẢI NÉ, PHẠM VĂN BẠCH, P12 GÒ VẤP, 17 TỶ xíu",8m,6.0,16.0,Có,"17,1 tỷ",100 m²,4x25m,08/10/2025,"Đường Phạm Văn Bạch, Phường An Hội Tây, Hồ Chí Minh"
bán nhà nguyễn trãi p.bến thành quận 1 dt:4x20 4 tầng hdt:6000đô giá:73 tỷ,30m,4.0,8.0,Không,73 tỷ,78 m²,4x20m,08/10/2025,"Đường Nguyễn Trãi, Phường Bến Thành, Hồ Chí Minh"
"bán nhà 2mt lý chính thắng p.7 quận 3 dt:8,4mx28m 4 tầng hđt:180tr/tháng giá:62 tỷ",30m,4.0,5.0,Không,62 tỷ,168 m²,"8,4x28m",08/10/2025,"Đường Lý Chính Thắng, Phường Xuân Hòa, Hồ Chí Minh"
bán nhà mặt tiền ngay trần hưng đạo p.6 quận 5 dt:8x18 kc:1 hầm 8 tầng Giá:70 tỷ,50m,9.0,9.0,Không,70 tỷ,148 m²,8x18m,08/10/2025,"Đường Trần Hưng Đạo, Phường An Đông, Hồ Chí Minh"
"bán nhà mặt tiền sư vạn hạnh p.12 quận 10, dt:4,2x17 kết cấu:4tầng hđt:2600đô giá:38 tỷ",30m,4.0,8.0,Không,38 tỷ,70 m²,"4,2x17m",08/10/2025,"Đường Sư Vạn Hạnh, Phường Hòa Hưng, Hồ Chí Minh"
"bán tòa nhà mặt tiền nguyễn văn trỗi, dt:12mx15m kc:1 hầm 10tầng giá:150 tỷ",50m,11.0,10.0,Không,150 tỷ,170 m²,12x15m,08/10/2025,"Đường Nguyễn Văn Trỗi, Phường Tân Sơn Hòa, Hồ Chí Minh"
"bán góc 2mt huỳnh văn bánh, phường 11, quận phú nhuận, giá: 42 tỷ hđt:120tr/tháng",25m,4.0,8.0,Không,42 tỷ,78 m²,12x10m,08/10/2025,"Đường Huỳnh Văn Bánh, Phường Phú Nhuận, Hồ Chí Minh"
"bán nhà 2mt trần quốc toản p.8 quận 3 dt:8,5mx16m nở hậu 10,5m. kc:hầm 7 tầng giá:89 tỷ",12m,7.0,7.0,Không,89 tỷ,150 m²,"8,5x16m",08/10/2025,"Đường Trần Quốc Toản, Phường Xuân Hòa, Hồ Chí Minh"
"bán nhà mặt tiền nguyến trãi phường 2 quận 5 diện tích: 7,7x16 giá: 62 tỷ",25m,5.0,8.0,Không,62 tỷ,110 m²,"7,7x16m",08/10/2025,"Đường Nguyễn Trãi, Phường Chợ Quán, Hồ Chí Minh"
TOÀ NHÀ HUỲNH MẪN ĐẠT P.1 Q.5 -DT: 15mX35m- CN: 400M2 - hầm 8 lầu- sàn : 2800m2 - 168 TỶ,0m,9.0,5.0,Không,168 tỷ,400 m²,15x35m,08/10/2025,"Đường Huỳnh Mẫn Đạt, Phường An Đông, Hồ Chí Minh"
bán nhà goc 2mt trần quang khải p.tân định q.1 dt:8mx20m kc:1 trệt 5 lầu giá: 75 tỷ,30m,5.0,5.0,Không,75 tỷ,130 m²,8x18m,08/10/2025,"Đường Trần Quang Khải, Phường Tân Định, Hồ Chí Minh"
bán nhà mặt nguyễn văn trỗi p.8 q.phú nhuận dt:14x18m cn:358m2 kc:hầm 7 lầu giá:138 tỷ,45m,7.0,8.0,Không,138 tỷ,358 m²,14x18m,08/10/2025,"Đường Nguyễn Văn Trỗi, Phường Phú Nhuận, Hồ Chí Minh"
2mt song hành quận 2 dt:8x20 kc:hầm 4 tầng hdt:200tr/tháng giá:96 tỷ,30m,5.0,5.0,Không,96 tỷ,140 m²,8x20m,08/10/2025,"Đường Song Hành, Phường An Khánh, Hồ Chí Minh"
"bán nhà khu phố nhật lê thánh tôn p.bến nghé, quận 1 dt:8x19 kc:4 tầng giá:70 tỷ hdt:140tr",30m,4.0,12.0,Không,70 tỷ,150 m²,8x19m,08/10/2025,"Đường Lê Thánh Tôn, Phường Sài Gòn, Hồ Chí Minh"
"bán toà nhà mặt tiền đào duy anh, p.9, q.phú nhuận dt:12x15 kc:1t 6lau giá: 35T",20m,6.0,6.0,Không,35 tỷ,125 m²,12x15m,08/10/2025,"Đường Đào Duy Anh, Phường Đức Nhuận, Hồ Chí Minh"
"bán nhà góc 2mt phan đăng lưu, p.3, q.bình thạnh dt:16x50 kc: trệt 2lau giá: 190 tỷ",40m,4.0,4.0,Không,190 tỷ,670 m²,16x50m,08/10/2025,"Đường Phan Đăng Lưu, Phường Gia Định, Hồ Chí Minh"
"bán góc 2mt đường hoà hưng,p.12, q.10 dt: 15x11 kc: 1 hầm 6 lầu thang máy hdt: 170triệu",30m,7.0,7.0,Không,40 tỷ,140 m²,15x11m,08/10/2025,"Đường Hòa Hưng, Phường Hòa Hưng, Hồ Chí Minh"
"Tòa nhà Vip Nam Kỳ Khởi Nghĩa, P.Võ Thị Sáu,Q.3-8x20m ( hầm+7 tầng)- HĐT 250tr/th - 53.5tỷ",0m,7.0,5.0,Không,"53,5 tỷ",160 m²,,08/10/2025,"Đường Võ Thị Sáu, Phường Xuân Hòa, Hồ Chí Minh"
"Siêu phẩm: Nhà MT Cộng Hòa, Q.Tân Bình.DT: 12x24m. KC: Hầm, 8 tầng.HĐT: 360tr/th - 69 tỷ",0m,8.0,5.0,Không,69 tỷ,252 m²,,08/10/2025,"Đường Cộng Hòa, Phường Tân Sơn Hòa, Hồ Chí Minh"
Siêu phẩm sập giá! Chỉ 81 tỷ sở hữu tòa nhà MT Trường Sơn TB sát sân bay 10 x25m hầm 7T,0m,7.0,5.0,Không,81 tỷ,250 m²,,08/10/2025,"Đường Trường Sơn, Phường Tân Sơn Hòa, Hồ Chí Minh"
"Bán nhà MTKD Nguyễn Gia Trí (D2) - Bình Thạnh. (4,5x20m)CN: 88,5m2. 4 tầng. Giá 45tỷTL",0m,4.0,5.0,Không,45 tỷ,89 m²,,08/10/2025,"Đường Nguyễn Gia Trí, Phường Thạnh Mỹ Tây, Hồ Chí Minh"
"Bán nhà mặt phố Nguyễn Gia Trí, P25, Bình Thạnh, 5 tầng đẹp, HĐT 85tr/th, giá 39 tỷ TL",0m,5.0,5.0,Không,39 tỷ,80 m²,,08/10/2025,"Đường Nguyễn Gia Trí, Phường Thạnh Mỹ Tây, Hồ Chí Minh"
"BÁN NHÀ MẶT TIỀN ĐẸP TRUNG TÂM TÂN BÌNH Lý Thường Kiệt, P.7, Tân Bình - 44 tỷ",0m,8.0,5.0,Không,44 tỷ,132 m²,,08/10/2025,"Đường Lý Thường Kiệt, Phường Tân Sơn Nhất, Hồ Chí Minh"
"chủ MT siêu đẹp Nguyễn Trãi, P. NCT Quận 1 - 4,2x32(khuôn đất lớn) Bán gấp 50 tỷ",0m,6.0,5.0,Không,50 tỷ,130 m²,,08/10/2025,"Đường Nguyễn Trãi, Phường Cầu Ông Lãnh, Hồ Chí Minh"
"Siêu phẩm MT Cộng Hoà ngay ga Metro, 12x30m, Hầm, 7 lầu, PCCC, HĐT 300tr/th, Giá: 92 tỷ",0m,8.0,5.0,Không,92 tỷ,360 m²,,08/10/2025,"Đường Cộng Hòa, Phường Tân Sơn Hòa, Hồ Chí Minh"
"Góc 2 MT Lý Thái Tổ, Q.3 - DT: 9mx20m - 2 tầng. HĐT 170 triệu/tháng - 70 tỷ TL",0m,2.0,,Không,70 tỷ,180 m²,,08/10/2025,"Đường Lý Thái Tổ, Phường Xuân Hòa, Hồ Chí Minh"
"Tòa VP hầm 8 tầng,đường Lý Thường Kiệt, Q.10, DT: 20m x 16m (320m2),DTS: 2900m2, giá:75 tỷ",0m,8.0,10.0,Không,75 tỷ,320 m²,,08/10/2025,"Đường Lý Thường Kiệt, Phường Vườn Lài, Hồ Chí Minh"
"MT Huỳnh Văn Bánh, P17, Phú Nhuận - DT: 9mx14m - 4 lầu. HĐT: 140 triệu - Giá 41 tỷ",0m,4.0,5.0,Không,41 tỷ,126 m²,,08/10/2025,"Đường Huỳnh Văn Bánh, Phường Cầu Kiệu, Hồ Chí Minh"
"Bán nhà MT Nguyễn Cư Trinh, Quận 1 - DT: 5mx19m - giá bán 41 tỷ",0m,7.0,5.0,Không,41 tỷ,95 m²,,08/10/2025,"Đường Nguyễn Cư Trinh, Phường Cầu Ông Lãnh, Hồ Chí Minh"
"Bán MT cộng hoà Gần nhà ga T3 (10x35m) 356m2, GPXD: hầm 8 lầu, Phường 13, Tân Bình - 75 tỷ",0m,2.0,5.0,Không,75 tỷ,356 m²,,08/10/2025,"Đường Cộng Hòa, Phường Tân Bình, Hồ Chí Minh"
"Bán nhà siêu vị trí MT Hùng Vương, P2, Quận 10 - DT: 8x25m - 3 tầng - giá bán 42 tỷ TL",0m,3.0,5.0,Không,42 tỷ,199 m²,,08/10/2025,"Đường Hùng Vương, Phường Vườn Lài, Hồ Chí Minh"
"Bán nhà góc 2 mặt tiền ngay Nguyễn Thiện Thuật, quận 3, DT 8mx23m, giá 56 tỷ",0m,1.0,2.0,Không,56 tỷ,184 m²,,08/10/2025,"Đường Nguyễn Thiện Thuật, Phường Bàn Cờ, Hồ Chí Minh"
"Bán nhà khu Bà Huyện Thanh Quan - Ngô Thời Nhiệm, DT: 9x30m - giá 70 tỷ",0m,7.0,5.0,Không,70 tỷ,210 m²,,08/10/2025,"Đường Bà Huyện Thanh Quan, Phường Xuân Hòa, Hồ Chí Minh"
"Bán nhà MT Nguyễn Trãi, P. 7, Q. 5, DT: 8x19m. Trệt + 2 lầu + ST -HĐT: 160 triệu/th - 59tỷ",0m,4.0,5.0,Không,59 tỷ,152 m²,,08/10/2025,"Đường Nguyễn Trãi, Phường An Đông, Hồ Chí Minh"
"Góc 2MT Lý Thường Kiệt P15 Q11 - DT: 14x19m. CN: 202m2 - 5 tầng, HĐT: 260tr/th - 98 tỷ",0m,5.0,5.0,Không,98 tỷ,202 m²,,08/10/2025,"Đường Lý Thường Kiệt, Phường Phú Thọ, Hồ Chí Minh"
"bán nhà mt huỳnh thúc kháng, p.bến nghé, q1 dt: 4,5x17 hđt:150tr/tháng giá:85 tỷ",20m,6.0,8.0,Không,85 tỷ,62 m²,"4,5x17m",08/10/2025,"Đường Huỳnh Thúc Kháng, Phường Sài Gòn, Hồ Chí Minh"
bán nhà mt ngô văn năm-lê thánh tôn dt:6x28 kc:hầm 8 tầng hdt:250tr/tháng giá:100 tỷ,25m,8.0,8.0,Không,100 tỷ,144 m²,6x28m,08/10/2025,"Đường Lê Thánh Tôn, Phường Sài Gòn, Hồ Chí Minh"
"bán nhà mt trương định, p.bến thành, q.1 dt: 4,2x13 kc: 4 tầng hdt:150/tháng giá:45 tỷ",20m,4.0,4.0,Không,45 tỷ,50 m²,"4,2x13m",08/10/2025,"Đường Trương Định, Phường Bến Thành, Hồ Chí Minh"
bán nhà góc 2mt ngay khu sân bay dt: 10x15 kc:4 tầng hdt: 100tr/tháng giá:42 tỷ,30m,4.0,4.0,Không,42 tỷ,131 m²,10x15m,08/10/2025,"Đường Yên Thế, Phường Tân Sơn Hòa, Hồ Chí Minh"
"toà nhà mt nam kỳ khởi nghĩa, p6, quận 3 dt:8,5x42 kc:hầm 7 lầu hđt:450tr/tháng giá:230 tỷ",20m,7.0,7.0,Không,230 tỷ,345 m²,"8,5x42m",08/10/2025,"Đường Nam Kỳ Khởi Nghĩa, Phường Xuân Hòa, Hồ Chí Minh"
"bán nhà mt quốc hương, p.thảo điền, quận 2 dt: 11x35 cn:370m2 giá:85 tỷ",25m,1.0,1.0,Không,85 tỷ,370 m²,11x35m,08/10/2025,"Đường Quốc Hương, Phường An Khánh, Hồ Chí Minh"
"bán nhà mt nguyễn khắc nhu p. cô giang, quận 1 dt:13x30 cn:300m2 giá: 175 tỷ",30m,1.0,1.0,Không,170 tỷ,330 m²,13x30m,08/10/2025,"Đường Nguyễn Khắc Nhu, Phường Cầu Ông Lãnh, Hồ Chí Minh"
"bán nhà mặt tiền sương nguyệt ánh, p.bến thành, quận 1 giá:74 tỷ hdt:200tr/tháng",20m,7.0,25.0,Không,74 tỷ,90 m²,5x19m,08/10/2025,"Đường Sương Nguyệt Ánh, Phường Bến Thành, Hồ Chí Minh"
bán toà nhà trung tâm quận 3 dt: 9x28 kc:hầm 8 tầng hdt:250tr/tháng giá:105 tỷ,20m,8.0,8.0,Không,100 tỷ,240 m²,9x28m,08/10/2025,"Đường Nguyễn Phúc Nguyên, Phường Nhiêu Lộc, Hồ Chí Minh"
"bán mặt tiền cộng hoà, p.13, quận tân bình dt: 8x33 giá: 67 tỷ. phù hợp xây building",40m,1.0,1.0,Không,67 tỷ,235 m²,8x33m,08/10/2025,"Đường Cộng Hòa, Phường Tân Bình, Hồ Chí Minh"
"bán toà nhà mặt tiền nguyễn sơn, tân phú dt:8x25 kc:5 tầng hdt:150tr/tháng giá: 57 tỷ",40m,5.0,5.0,Không,57 tỷ,175 m²,8x25m,08/10/2025,"Đường Nguyễn Sơn, Phường Phú Thạnh, Hồ Chí Minh"
"bán biệt thự trung tâm bình thạnh, p.17 q.bình thạnh dt: 11x20 kc:4 tầng hdt:130tr/tháng",20m,4.0,4.0,Không,50 tỷ,202 m²,11x20m,08/10/2025,"Đường Nguyễn Cửu Vân, Phường Gia Định, Hồ Chí Minh"
🍀NHÀ MẶT TIỀN KINH DOANH ĐƯỜNG TÂN THỚI NHẤT 17 - ĐƯỜNG 20M - DT84M2 NGANG 4M2x20,20m,3.0,3.0,Có,"13,2 tỷ",84 m²,"4,2x20m",08/10/2025,"Đường Tân Thới Nhất 17, Phường Đông Hưng Thuận, Hồ Chí Minh"
"🏠 DÃY 10 PHÒNG TRỌ - DT 10X16 - TÔ KÝ NGAY CAO ĐẲNG VIÊN ĐÔNG, CÔNG VIÊN PHẦN MỀM QT",3m,1.0,10.0,Không,"10,5 tỷ",152 m²,10x16m,08/10/2025,"Đường Hà Thị Khiêm, Phường Trung Mỹ Tây, Hồ Chí Minh"
"💥BÁN NHÀ ĐƯỜNG SỐ 18B, BHH A - KHU PHÂN LÔ 4 TẦNG - 5x15 VUÔNG VỨC KO LỘ GIỚI",7m,4.0,5.0,Có,"6,9 tỷ",75 m²,5x15m,08/10/2025,"Đường Số 18A, Phường Bình Hưng Hòa, Hồ Chí Minh"
"🏠BÁN BIỆT THỰ CAO CẤP KHU DÂN CƯ MIZUKI - BÌNH HƯNG, BÌNH CHÁNH",16m,3.0,3.0,Có,"15,9 tỷ",140 m²,7x20m,08/10/2025,"Đường số 9, Xã Bình Hưng, Hồ Chí Minh"
"🏠 BÁN CĂN HỘ DỊCH VỤ 25 PHÒNG - MẶT TIỀN TRUNG MỸ TÂY - CÓ THANG MÁY, CÓ PCCC",10m,6.0,25.0,Có,18 tỷ,133 m²,4x19m,08/10/2025,"Đường Nguyễn Thành Vĩnh, Phường Trung Mỹ Tây, Hồ Chí Minh"
BÁN NHÀ 1/ BÌNH TRỊ ĐÔNG - 4 TẦNG MỚI ĐẸP - TẶNG NỘI THẤT,8m,4.0,3.0,Không,6 tỷ,40 m²,4x10m,08/10/2025,"Đường Bình Trị Đông, Phường Bình Tân, Hồ Chí Minh"
"BÁN GẤP NHÀ 106M2- 3 TẦNG LIÊN KHU 4-5, BÌNH HƯNG HÒA B",6m,3.0,3.0,Có,"6,7 tỷ",106 m²,5x21m,08/10/2025,"Đường Liên khu 4 - 5, Phường Bình Tân, Hồ Chí Minh"
BÁN NHÀ TÂN THỚI NHẤT 05 (TTN 5)- HẺM XE HƠI - NHÀ 3 TẦNG NGANG 5 RỘNG RÃI,5m,3.0,4.0,Có,"8,5 tỷ",88 m²,5x18m,08/10/2025,"Đường Tân Thới Nhất 05, Phường Tân Thới Hiệp, Hồ Chí Minh"
BÁN NHÀ THẠNH XUÂN 25 ( TX25) - 80M2 - HẺM 7M - KHU PHÂN LÔ NHÀ PHỐ,7m,3.0,3.0,Có,"5,5 tỷ",80 m²,5x16m,08/10/2025,"Đường Thạnh Xuân 25, Phường Thới An, Hồ Chí Minh"
"💢CHDV - DT 132M2 (8M5❌16) 4TẦNG 23PHÒNG - 50TR/TH - LÊ VĂN QUỚI, NGÃ TƯ BỐN XÃ",4m,4.0,23.0,Không,"11,9 tỷ",132 m²,"8,5x16m",08/10/2025,"Đường Lê Văn Quới, Phường Bình Hưng Hòa, Hồ Chí Minh"
"💢CHDV 6 TẦNG ĐÚC BTCT - 16P NGUỒN THU 50TR/TH - HƯƠNG LỘ 3, SÁT AEON TÂN PHÚ💢",7m,6.0,17.0,Có,"14,6 tỷ",143 m²,5x29m,08/10/2025,"Đường Hương Lộ 3, Phường Bình Hưng Hòa, Hồ Chí Minh"
BÁN ĐẤT ĐƯỜNG TÂY LÂN - NGANG 8M DÀI 22M - ĐƯỜNG NHỰA CÓ LỀ 20M - KHU ĐÔNG DÂN,20m,,,Không,10 tỷ,175 m²,8x22m,08/10/2025,"Đường Tây Lân, Phường Tân Tạo, Hồ Chí Minh"
"💢BÁN NHÀ 4 TẦNG MẶT TIỀN NGUYỄN TỬ NHA - GẦN NGÃ 4 BẢY HIỀN, TRƯỜNG CHINH 💢",6m,4.0,6.0,Không,"9,9 tỷ",65 m²,"3,7x18m",08/10/2025,"Đường Nguyễn Tử Nha, Phường Bảy Hiền, Hồ Chí Minh"
BÁN NHÀ 3 TẦNG BÌNH THÀNH - KẾ KDC VĨNH LỘC - OTO VÀO NHÀ,6m,3.0,4.0,Có,"4,95 tỷ",58 m²,4x15m,08/10/2025,"Đường Bình Thành, Phường Bình Tân, Hồ Chí Minh"
CĂN HỘ DỊCH VỤ 5 TẦNG - 15 PHÒNG DOANH THU 55TR/TH,"2,5m",5.0,14.0,Không,"13,5 tỷ",104 m²,"4,2x24m",08/10/2025,"Đường Nguyễn Bặc, Phường Tân Sơn Hòa, Hồ Chí Minh"
"BÁN NHÀ ĐƯỜNG C1, P13, TÂN BÌNH - CÓ THANG MÁY, TẶNG NỘI THẤT",5m,4.0,4.0,Có,"18,5 tỷ",84 m²,5x17m,08/10/2025,"Đường C1, Phường Tân Bình, Hồ Chí Minh"
